,feature,diff,diff_preds,Method1
2246,456201063,0.0,1.0,0.0
2282,472128416,0.0,-1.0,-0.0
2232,430016724,0.0,1.0,0.0
1032,56016975,0.0,-1.0,-0.0
674,9338101,0.0,-1.0,-0.0
1307,74706911,0.0,-1.0,-0.0
2147,409176102,0.0,-1.0,-0.0
622,8092681,0.0,1.0,0.0
2158,409233725,0.0,1.0,0.0
1102,69551066,0.0,1.0,0.0
2141,409152202,0.0,1.0,0.0
1339,75062161,0.0,-1.0,-0.0
2300,517037510,0.0,1.0,0.0
677,9338202,0.0,-1.0,-0.0
681,9361703,0.0,1.0,0.0
675,9338102,0.0,-1.0,-0.0
679,9347501,0.0,1.0,0.0
2154,409205105,0.0,1.0,0.0
1335,75020062,0.0,1.0,0.0
1313,74724101,0.0,-1.0,-0.0
1121,71036940,0.0,-1.0,-0.0
619,8084199,0.0,-1.0,-0.0
1039,56051030,0.0,-1.0,-0.0
1329,74910420,0.0,-1.0,-0.0
1041,56060128,0.0,1.0,0.0
1112,71015723,0.0,-1.0,-0.0
1348,75245153,0.0,-1.0,-0.0
1120,71036524,0.0,-1.0,-0.0
1346,75245001,0.0,-1.0,-0.0
2289,487590199,0.0,1.0,0.0
1124,71052740,0.0,-1.0,-0.0
1331,74929613,0.0,-1.0,-0.0
1126,71053240,0.0,-1.0,-0.0
2286,472173803,0.0,-1.0,-0.0
1302,74672903,0.0,-1.0,-0.0
1037,56017675,0.0,-1.0,-0.0
2162,409317701,0.0,-1.0,-0.0
623,8103003,0.0,-1.0,-0.0
2160,409302401,0.0,-1.0,-0.0
1031,56001170,0.0,1.0,0.0
1136,71201223,2.264976501464844e-06,-1.0,-2.264976501464844e-06
3088,51079013020,2.6226043701171875e-06,-1.0,-2.6226043701171875e-06
3600,59148000735,2.7418136596679688e-06,-1.0,-2.7418136596679688e-06
3446,54868479700,3.0994415283203125e-06,-1.0,-3.0994415283203125e-06
2323,517501901,5.125999450683594e-06,-1.0,-5.125999450683594e-06
3745,61703024615,5.7220458984375e-06,-1.0,-5.7220458984375e-06
3825,63323018510,5.841255187988281e-06,-1.0,-5.841255187988281e-06
3544,58160083501,6.198883056640625e-06,-1.0,-6.198883056640625e-06
2356,548301100,7.62939453125e-06,-1.0,-7.62939453125e-06
2060,364049490,7.867813110351562e-06,-1.0,-7.867813110351562e-06
438,2861501,8.821487426757812e-06,-1.0,-8.821487426757812e-06
3840,63323029766,9.5367431640625e-06,-1.0,-9.5367431640625e-06
609,8070401,1.0609626770019533e-05,-1.0,-1.0609626770019533e-05
2170,409403101,1.1086463928222656e-05,-1.0,-1.1086463928222656e-05
3621,59676010101,1.1444091796875e-05,-1.0,-1.1444091796875e-05
510,5075323,1.347064971923828e-05,-1.0,-1.347064971923828e-05
4024,68084028401,1.3589859008789062e-05,-1.0,-1.3589859008789062e-05
1141,72026006,1.3828277587890625e-05,-1.0,-1.3828277587890625e-05
611,8072801,1.4424324035644531e-05,-1.0,-1.4424324035644531e-05
871,46110081,1.4662742614746094e-05,-1.0,-1.4662742614746094e-05
2168,409386302,1.537799835205078e-05,-1.0,-1.537799835205078e-05
2696,998033105,1.537799835205078e-05,-1.0,-1.537799835205078e-05
2520,713052612,1.537799835205078e-05,-1.0,-1.537799835205078e-05
3883,63459010101,1.7881393432617188e-05,-1.0,-1.7881393432617188e-05
2351,536479301,1.823902130126953e-05,-1.0,-1.823902130126953e-05
1400,78035752,1.9550323486328125e-05,-1.0,-1.9550323486328125e-05
2353,536480101,1.9788742065429688e-05,-1.0,-1.9788742065429688e-05
4038,68180012401,2.002716064453125e-05,-1.0,-2.002716064453125e-05
3953,66435010142,2.014636993408203e-05,-1.0,-2.014636993408203e-05
1072,65401303,2.0742416381835934e-05,-1.0,-2.0742416381835934e-05
1043,62542637,2.0742416381835934e-05,-1.0,-2.0742416381835934e-05
2484,703095803,2.110004425048828e-05,-1.0,-2.110004425048828e-05
1531,93026215,2.1696090698242188e-05,-1.0,-2.1696090698242188e-05
2960,49884085692,2.491474151611328e-05,-1.0,-2.491474151611328e-05
912,51842530,2.491474151611328e-05,-1.0,-2.491474151611328e-05
174,51221,2.5033950805664066e-05,-1.0,-2.5033950805664066e-05
644,9003928,2.5272369384765625e-05,-1.0,-2.5272369384765625e-05
3433,54868311105,2.562999725341797e-05,-1.0,-2.562999725341797e-05
3799,63304020518,2.598762512207031e-05,-1.0,-2.598762512207031e-05
3030,50458060228,2.6345252990722656e-05,-1.0,-2.6345252990722656e-05
2772,11098050701,2.6345252990722656e-05,-1.0,-2.6345252990722656e-05
754,24515010,2.753734588623047e-05,-1.0,-2.753734588623047e-05
1214,74259605,2.765655517578125e-05,-1.0,-2.765655517578125e-05
3011,50458030104,2.8252601623535163e-05,-1.0,-2.8252601623535163e-05
1477,87075501,2.849102020263672e-05,-1.0,-2.849102020263672e-05
3937,65473075401,2.849102020263672e-05,-1.0,-2.849102020263672e-05
1310,74712613,2.8967857360839844e-05,-1.0,-2.8967857360839844e-05
363,225789,2.9087066650390625e-05,-1.0,-2.9087066650390625e-05
4035,68115017430,2.944469451904297e-05,-1.0,-2.944469451904297e-05
1155,74120301,2.968311309814453e-05,-1.0,-2.968311309814453e-05
2592,904041161,2.9802322387695312e-05,-1.0,-2.9802322387695312e-05
763,25274234,2.9921531677246087e-05,-1.0,-2.9921531677246087e-05
165,51204,3.0159950256347656e-05,-1.0,-3.0159950256347656e-05
1752,173046002,3.1113624572753906e-05,-1.0,-3.1113624572753906e-05
658,9023301,3.1828880310058594e-05,-1.0,-3.1828880310058594e-05
1840,186012201,3.2782554626464844e-05,-1.0,-3.2782554626464844e-05
1823,182441801,3.361701965332031e-05,-1.0,-3.361701965332031e-05
1506,88177749,3.3855438232421875e-05,-1.0,-3.3855438232421875e-05
1055,65024620,3.4928321838378906e-05,-1.0,-3.4928321838378906e-05
1758,173049800,3.516674041748047e-05,-1.0,-3.516674041748047e-05
1392,78033806,3.516674041748047e-05,-1.0,-3.516674041748047e-05
2569,781320995,3.600120544433594e-05,-1.0,-3.600120544433594e-05
481,4024648,3.62396240234375e-05,-1.0,-3.62396240234375e-05
2531,781103213,3.695487976074219e-05,-1.0,-3.695487976074219e-05
2689,944270007,3.743171691894531e-05,-1.0,-3.743171691894531e-05
2567,781320495,3.790855407714844e-05,-1.0,-3.790855407714844e-05
1969,310070539,3.790855407714844e-05,-1.0,-3.790855407714844e-05
3866,63323054207,3.826618194580078e-05,-1.0,-3.826618194580078e-05
2316,517420125,3.850460052490234e-05,-1.0,-3.850460052490234e-05
1007,54855424,3.945827484130859e-05,-1.0,-3.945827484130859e-05
2813,17478010112,3.9577484130859375e-05,-1.0,-3.9577484130859375e-05
1384,78031706,4.017353057861328e-05,-1.0,-4.017353057861328e-05
2427,597006761,4.065036773681641e-05,-1.0,-4.065036773681641e-05
1357,78001633,4.136562347412109e-05,-1.0,-4.136562347412109e-05
2867,32909094503,4.374980926513672e-05,-1.0,-4.374980926513672e-05
3793,62991150902,4.374980926513672e-05,-1.0,-4.374980926513672e-05
3785,62756035664,4.398822784423828e-05,-1.0,-4.398822784423828e-05
1200,74231650,4.422664642333984e-05,-1.0,-4.422664642333984e-05
1045,64065001,4.541873931884766e-05,-1.0,-4.541873931884766e-05
3377,54569102500,4.661083221435547e-05,-1.0,-4.661083221435547e-05
1101,69421030,4.673004150390625e-05,-1.0,-4.673004150390625e-05
1879,187000714,4.684925079345703e-05,-1.0,-4.684925079345703e-05
3175,51079060220,4.696846008300781e-05,-1.0,-4.696846008300781e-05
131,51111,4.696846008300781e-05,-1.0,-4.696846008300781e-05
2755,10147170007,4.816055297851562e-05,-1.0,-4.816055297851562e-05
3232,51079087101,4.851818084716797e-05,-1.0,-4.851818084716797e-05
2440,597019061,4.935264587402344e-05,-1.0,-4.935264587402344e-05
3484,55390014301,5.030632019042969e-05,-1.0,-5.030632019042969e-05
3949,66213042316,5.102157592773438e-05,-1.0,-5.102157592773438e-05
3330,52959040250,5.102157592773438e-05,-1.0,-5.102157592773438e-05
2372,555090201,5.209445953369141e-05,-1.0,-5.209445953369141e-05
531,6027731,5.257129669189453e-05,-1.0,-5.257129669189453e-05
2180,409428201,5.269050598144531e-05,-1.0,-5.269050598144531e-05
2700,998063006,5.292892456054688e-05,-1.0,-5.292892456054688e-05
3863,63323054011,5.424022674560547e-05,-1.0,-5.424022674560547e-05
2565,781317414,5.447864532470703e-05,-1.0,-5.447864532470703e-05
3469,55390007710,5.567073822021486e-05,-1.0,-5.567073822021486e-05
2454,641041425,5.5909156799316406e-05,-1.0,-5.5909156799316406e-05
3784,62701080001,5.698204040527344e-05,-1.0,-5.698204040527344e-05
2548,781178501,5.710124969482422e-05,-1.0,-5.710124969482422e-05
2621,904357161,5.7578086853027344e-05,-1.0,-5.7578086853027344e-05
552,6351659,5.7697296142578125e-05,-1.0,-5.7697296142578125e-05
586,7401020,5.817413330078125e-05,-1.0,-5.817413330078125e-05
2022,338067504,5.8770179748535156e-05,-1.0,-5.8770179748535156e-05
2494,703352401,5.8770179748535156e-05,-1.0,-5.8770179748535156e-05
24,50866,5.888938903808594e-05,-1.0,-5.888938903808594e-05
2194,409592101,5.996227264404297e-05,-1.0,-5.996227264404297e-05
3012,50458030201,6.008148193359375e-05,-1.0,-6.008148193359375e-05
2014,338050941,6.031990051269531e-05,-1.0,-6.031990051269531e-05
2950,49884011701,6.043910980224611e-05,-1.0,-6.043910980224611e-05
214,51298,6.210803985595703e-05,-1.0,-6.210803985595703e-05
4007,68084004401,6.437301635742188e-05,-1.0,-6.437301635742188e-05
386,227711,6.639957427978516e-05,-1.0,-6.639957427978516e-05
3618,59572030101,6.651878356933594e-05,-1.0,-6.651878356933594e-05
981,54816303,6.711483001708984e-05,-1.0,-6.711483001708984e-05
826,37043001,6.771087646484375e-05,-1.0,-6.771087646484375e-05
479,4018401,6.806850433349611e-05,-1.0,-6.806850433349611e-05
1958,310028239,6.854534149169922e-05,-1.0,-6.854534149169922e-05
2267,469520130,6.878376007080078e-05,-1.0,-6.878376007080078e-05
352,225467,6.890296936035156e-05,-1.0,-6.890296936035156e-05
1418,78044205,7.021427154541016e-05,-1.0,-7.021427154541016e-05
2903,44087152001,7.033348083496094e-05,-1.0,-7.033348083496094e-05
2540,781143613,7.152557373046875e-05,-1.0,-7.152557373046875e-05
1097,69311019,7.259845733642578e-05,-1.0,-7.259845733642578e-05
2063,364064901,7.319450378417969e-05,-1.0,-7.319450378417969e-05
3332,52959058605,7.402896881103516e-05,-1.0,-7.402896881103516e-05
643,9003101,7.557868957519531e-05,-1.0,-7.557868957519531e-05
2718,10019002902,7.557868957519531e-05,-1.0,-7.557868957519531e-05
115,50998,7.665157318115234e-05,-1.0,-7.665157318115234e-05
582,7336344,7.724761962890625e-05,-1.0,-7.724761962890625e-05
3361,54092025290,7.82012939453125e-05,-1.0,-7.82012939453125e-05
2734,10019016301,7.867813110351562e-05,-1.0,-7.867813110351562e-05
1116,71027024,7.927417755126953e-05,-1.0,-7.927417755126953e-05
1210,74245107,7.963180541992188e-05,-1.0,-7.963180541992188e-05
1827,182844789,8.07046890258789e-05,-1.0,-8.07046890258789e-05
210,51284,8.356571197509766e-05,-1.0,-8.356571197509766e-05
524,6007428,8.52346420288086e-05,-1.0,-8.52346420288086e-05
27,50871,8.52346420288086e-05,-1.0,-8.52346420288086e-05
3513,55513014810,8.654594421386719e-05,-1.0,-8.654594421386719e-05
2832,24090047188,8.690357208251953e-05,-1.0,-8.690357208251953e-05
758,25146134,8.821487426757812e-05,-1.0,-8.821487426757812e-05
857,45064265,8.83340835571289e-05,-1.0,-8.83340835571289e-05
876,48106003,8.869171142578125e-05,-1.0,-8.869171142578125e-05
687,9454401,8.869171142578125e-05,-1.0,-8.869171142578125e-05
3473,55390010810,8.90493392944336e-05,-1.0,-8.90493392944336e-05
1016,54870725,9.012222290039062e-05,-1.0,-9.012222290039062e-05
3449,55045122403,9.02414321899414e-05,-1.0,-9.02414321899414e-05
624,8103006,9.119510650634766e-05,-1.0,-9.119510650634766e-05
875,48105013,9.167194366455078e-05,-1.0,-9.167194366455078e-05
3537,58016069000,9.226799011230467e-05,-1.0,-9.226799011230467e-05
1571,115191101,9.500980377197266e-05,-1.0,-9.500980377197266e-05
739,24059010,9.524822235107422e-05,-1.0,-9.524822235107422e-05
604,8039004,9.691715240478516e-05,-1.0,-9.691715240478516e-05
2574,781523864,9.906291961669922e-05,-1.0,-9.906291961669922e-05
2698,998035515,9.942054748535156e-05,-1.0,-9.942054748535156e-05
1122,71041724,9.953975677490234e-05,-1.0,-9.953975677490234e-05
597,7521006,9.953975677490234e-05,-1.0,-9.953975677490234e-05
2236,436093616,0.00010001659393310548,-1.0,-0.00010001659393310548
2119,406990762,0.0001004934310913086,-1.0,-0.0001004934310913086
606,8058113,0.0001018047332763672,-1.0,-0.0001018047332763672
1175,74146301,0.0001035928726196289,-1.0,-0.0001035928726196289
3314,52544071601,0.00010514259338378906,-1.0,-0.00010514259338378906
3707,60977011501,0.00010633468627929688,-1.0,-0.00010633468627929688
1492,87665201,0.00010693073272705078,-1.0,-0.00010693073272705078
2421,597004660,0.00010716915130615234,-1.0,-0.00010716915130615234
3584,59011010310,0.00010848045349121094,-1.0,-0.00010848045349121094
1597,121177510,0.00010848045349121094,-1.0,-0.00010848045349121094
2639,904530661,0.00010907649993896484,-1.0,-0.00010907649993896484
3485,55390014710,0.0001094341278076172,-1.0,-0.0001094341278076172
223,51367,0.00011026859283447266,-1.0,-0.00011026859283447266
74,50943,0.00011098384857177734,-1.0,-0.00011098384857177734
3002,50458003605,0.0001131296157836914,-1.0,-0.0001131296157836914
3316,52544093001,0.00011348724365234375,-1.0,-0.00011348724365234375
921,52073110,0.00011360645294189453,-1.0,-0.00011360645294189453
2625,904401408,0.00011801719665527344,-1.0,-0.00011801719665527344
659,9035201,0.000118255615234375,-1.0,-0.000118255615234375
2686,944058101,0.000118255615234375,-1.0,-0.000118255615234375
3972,66685100101,0.00011837482452392578,-1.0,-0.00011837482452392578
1853,186037220,0.00011944770812988279,-1.0,-0.00011944770812988279
1897,225029515,0.00011980533599853516,-1.0,-0.00011980533599853516
2408,591359360,0.00011992454528808594,-1.0,-0.00011992454528808594
3765,62053053425,0.00012052059173583984,-1.0,-0.00012052059173583984
1671,168008930,0.00012123584747314453,-1.0,-0.00012123584747314453
2177,409427602,0.00012362003326416016,-1.0,-0.00012362003326416016
416,2416502,0.00012362003326416016,-1.0,-0.00012362003326416016
2673,904627961,0.00012445449829101562,-1.0,-0.00012445449829101562
3385,54569151300,0.0001245737075805664,-1.0,-0.0001245737075805664
1642,168000580,0.00012576580047607422,-1.0,-0.00012576580047607422
1902,245002322,0.00012612342834472656,-1.0,-0.00012612342834472656
2455,641047625,0.00012624263763427734,-1.0,-0.00012624263763427734
2937,49452080001,0.00012803077697753906,-1.0,-0.00012803077697753906
850,45025549,0.0001302957534790039,-1.0,-0.0001302957534790039
486,4026249,0.00013267993927001953,-1.0,-0.00013267993927001953
3231,51079087020,0.00013315677642822266,-1.0,-0.00013315677642822266
3214,51079078920,0.00013327598571777344,-1.0,-0.00013327598571777344
175,51222,0.00013327598571777344,-1.0,-0.00013327598571777344
2241,456046163,0.00013554096221923828,-1.0,-0.00013554096221923828
1190,74194063,0.00013577938079833984,-1.0,-0.00013577938079833984
2414,597000302,0.00013744831085205078,-1.0,-0.00013744831085205078
1366,78014923,0.00013899803161621094,-1.0,-0.00013899803161621094
862,46037406,0.00014007091522216797,-1.0,-0.00014007091522216797
1924,258371101,0.0001418590545654297,-1.0,-0.0001418590545654297
4061,76329301205,0.00014221668243408203,-1.0,-0.00014221668243408203
3025,50458040101,0.00014281272888183594,-1.0,-0.00014281272888183594
372,225820,0.00014281272888183594,-1.0,-0.00014281272888183594
1516,89081521,0.00014495849609375,-1.0,-0.00014495849609375
2590,904016012,0.00014543533325195312,-1.0,-0.00014543533325195312
125,51010,0.00014579296112060547,-1.0,-0.00014579296112060547
2981,50242006101,0.00014662742614746094,-1.0,-0.00014662742614746094
3706,60977011202,0.0001480579376220703,-1.0,-0.0001480579376220703
2806,17314931102,0.000148773193359375,-1.0,-0.000148773193359375
454,3173840,0.0001493692398071289,-1.0,-0.0001493692398071289
3037,50474059240,0.0001494884490966797,-1.0,-0.0001494884490966797
612,8077102,0.00014972686767578125,-1.0,-0.00014972686767578125
3299,51672412401,0.00015032291412353516,-1.0,-0.00015032291412353516
3153,51079052220,0.00015151500701904297,-1.0,-0.00015151500701904297
1424,78049561,0.00015234947204589844,-1.0,-0.00015234947204589844
2766,10939020111,0.00015437602996826172,-1.0,-0.00015437602996826172
2200,409651001,0.00015473365783691406,-1.0,-0.00015473365783691406
1784,173073500,0.0001583099365234375,-1.0,-0.0001583099365234375
3910,64116003106,0.00016021728515625,-1.0,-0.00016021728515625
2452,641040025,0.0001614093780517578,-1.0,-0.0001614093780517578
3004,50458016601,0.00016260147094726562,-1.0,-0.00016260147094726562
3222,51079081020,0.0001646280288696289,-1.0,-0.0001646280288696289
2139,409146301,0.00016546249389648438,-1.0,-0.00016546249389648438
3916,64455099395,0.00016582012176513672,-1.0,-0.00016582012176513672
3981,66993084225,0.00016582012176513672,-1.0,-0.00016582012176513672
3165,51079057201,0.0001665353775024414,-1.0,-0.0001665353775024414
698,13010201,0.0001665353775024414,-1.0,-0.0001665353775024414
390,227715,0.0001671314239501953,-1.0,-0.0001671314239501953
1130,71080640,0.0001697540283203125,-1.0,-0.0001697540283203125
3680,60505250201,0.00017070770263671875,-1.0,-0.00017070770263671875
58,50914,0.0001709461212158203,-1.0,-0.0001709461212158203
1343,75062301,0.00017130374908447266,-1.0,-0.00017130374908447266
2441,603137859,0.00017154216766357422,-1.0,-0.00017154216766357422
3733,61570014610,0.000171661376953125,-1.0,-0.000171661376953125
534,6046206,0.00017273426055908203,-1.0,-0.00017273426055908203
3156,51079052920,0.0001735687255859375,-1.0,-0.0001735687255859375
851,45034360,0.0001741647720336914,-1.0,-0.0001741647720336914
843,44502210,0.0001748800277709961,-1.0,-0.0001748800277709961
241,51428,0.00017559528350830078,-1.0,-0.00017559528350830078
1459,85172202,0.00017583370208740234,-1.0,-0.00017583370208740234
883,48580701,0.0001760721206665039,-1.0,-0.0001760721206665039
2436,597013560,0.0001767873764038086,-1.0,-0.0001767873764038086
282,51514,0.00017690658569335938,-1.0,-0.00017690658569335938
1425,83000330,0.00017762184143066406,-1.0,-0.00017762184143066406
1891,206885416,0.00017821788787841797,-1.0,-0.00017821788787841797
3344,53489038601,0.00017821788787841797,-1.0,-0.00017821788787841797
1236,74395646,0.00017821788787841797,-1.0,-0.00017821788787841797
340,225449,0.00017964839935302734,-1.0,-0.00017964839935302734
3533,58016030000,0.0001823902130126953,-1.0,-0.0001823902130126953
1688,169183411,0.0001823902130126953,-1.0,-0.0001823902130126953
805,31867412,0.00018417835235595703,-1.0,-0.00018417835235595703
2936,49281086052,0.0001847743988037109,-1.0,-0.0001847743988037109
2378,574011215,0.0001850128173828125,-1.0,-0.0001850128173828125
4048,68546031730,0.0001862049102783203,-1.0,-0.0001862049102783203
2138,409144304,0.0001863241195678711,-1.0,-0.0001863241195678711
2336,536222075,0.00018668174743652344,-1.0,-0.00018668174743652344
2922,49281029110,0.000186920166015625,-1.0,-0.000186920166015625
3347,53489055201,0.00018990039825439453,-1.0,-0.00018990039825439453
229,51379,0.0001908540725708008,-1.0,-0.0001908540725708008
3903,63739026110,0.00019097328186035162,-1.0,-0.00019097328186035162
3602,59148000835,0.00019156932830810547,-1.0,-0.00019156932830810547
3138,51079045020,0.0001920461654663086,-1.0,-0.0001920461654663086
1852,186035003,0.00019216537475585935,-1.0,-0.00019216537475585935
3992,67386051151,0.000193476676940918,-1.0,-0.000193476676940918
1338,75062160,0.00019419193267822263,-1.0,-0.00019419193267822263
3853,63323038910,0.000194549560546875,-1.0,-0.000194549560546875
1247,74428202,0.00019502639770507807,-1.0,-0.00019502639770507807
3034,50474000148,0.0001976490020751953,-1.0,-0.0001976490020751953
3400,54569405200,0.0001977682113647461,-1.0,-0.0001977682113647461
2090,378699789,0.00019872188568115237,-1.0,-0.00019872188568115237
3245,51079090520,0.00019919872283935547,-1.0,-0.00019919872283935547
1420,78044905,0.00019931793212890625,-1.0,-0.00019931793212890625
3919,64764015105,0.0001995563507080078,-1.0,-0.0001995563507080078
367,225805,0.0001995563507080078,-1.0,-0.0001995563507080078
557,6354114,0.0001995563507080078,-1.0,-0.0001995563507080078
96,50972,0.00019991397857666016,-1.0,-0.00019991397857666016
3611,59310057920,0.0002002716064453125,-1.0,-0.0002002716064453125
736,23917705,0.0002005100250244141,-1.0,-0.0002005100250244141
1655,168002738,0.00020062923431396484,-1.0,-0.00020062923431396484
2089,378616001,0.00020182132720947263,-1.0,-0.00020182132720947263
2839,24208054505,0.00020396709442138672,-1.0,-0.00020396709442138672
1718,172566410,0.00020420551300048828,-1.0,-0.00020420551300048828
2100,395200391,0.00020420551300048828,-1.0,-0.00020420551300048828
507,4692506,0.00020420551300048828,-1.0,-0.00020420551300048828
1841,186013501,0.00020515918731689453,-1.0,-0.00020515918731689453
1002,54852625,0.00020563602447509768,-1.0,-0.00020563602447509768
292,221219,0.0002061128616333008,-1.0,-0.0002061128616333008
1181,74163802,0.0002079010009765625,-1.0,-0.0002079010009765625
3218,51079080120,0.0002081394195556641,-1.0,-0.0002081394195556641
2958,49884079374,0.00020885467529296875,-1.0,-0.00020885467529296875
3989,67386031001,0.00021076202392578125,-1.0,-0.00021076202392578125
3819,63323016201,0.00021266937255859372,-1.0,-0.00021266937255859372
3217,51079079420,0.00021278858184814453,-1.0,-0.00021278858184814453
3393,54569317800,0.000213623046875,-1.0,-0.000213623046875
852,45044804,0.00021541118621826166,-1.0,-0.00021541118621826166
2305,517101025,0.00021541118621826166,-1.0,-0.00021541118621826166
2281,472120006,0.00021564960479736328,-1.0,-0.00021564960479736328
3664,60267060066,0.0002162456512451172,-1.0,-0.0002162456512451172
3297,51672402301,0.00022137165069580078,-1.0,-0.00022137165069580078
1575,121041910,0.000225067138671875,-1.0,-0.000225067138671875
205,51276,0.00022518634796142578,-1.0,-0.00022518634796142578
3599,59148000613,0.0002263784408569336,-1.0,-0.0002263784408569336
3310,52544014926,0.0002279281616210937,-1.0,-0.0002279281616210937
1193,74206605,0.00022804737091064453,-1.0,-0.00022804737091064453
1493,87667117,0.00022864341735839844,-1.0,-0.00022864341735839844
2793,14789030002,0.0002288818359375,-1.0,-0.0002288818359375
3536,58016066890,0.00022935867309570312,-1.0,-0.00022935867309570312
1566,93894393,0.00022995471954345703,-1.0,-0.00022995471954345703
3858,63323042405,0.00023186206817626959,-1.0,-0.00023186206817626959
521,6004368,0.0002319812774658203,-1.0,-0.0002319812774658203
3450,55045141500,0.00023293495178222656,-1.0,-0.00023293495178222656
2048,338269175,0.00023674964904785162,-1.0,-0.00023674964904785162
453,3161412,0.00023698806762695312,-1.0,-0.00023698806762695312
70,50930,0.00023865699768066406,-1.0,-0.00023865699768066406
1018,54872425,0.00023889541625976557,-1.0,-0.00023889541625976557
1502,88120632,0.0002391338348388672,-1.0,-0.0002391338348388672
1344,75062430,0.00023925304412841802,-1.0,-0.00023925304412841802
710,15301238,0.0002410411834716797,-1.0,-0.0002410411834716797
1325,74798301,0.00024259090423583984,-1.0,-0.00024259090423583984
3286,51655007924,0.00024259090423583984,-1.0,-0.00024259090423583984
957,54355663,0.00024259090423583984,-1.0,-0.00024259090423583984
3301,51927274200,0.00024521350860595703,-1.0,-0.00024521350860595703
1336,75062040,0.00024783611297607416,-1.0,-0.00024783611297607416
1586,121063810,0.000247955322265625,-1.0,-0.000247955322265625
2727,10019005561,0.00024807453155517584,-1.0,-0.00024807453155517584
638,8536002,0.0002485513687133789,-1.0,-0.0002485513687133789
3111,51079028320,0.0002485513687133789,-1.0,-0.0002485513687133789
2140,409148402,0.0002486705780029297,-1.0,-0.0002486705780029297
2368,555076202,0.00024902820587158203,-1.0,-0.00024902820587158203
3465,55390006210,0.0002491474151611328,-1.0,-0.0002491474151611328
327,225434,0.0002492666244506836,-1.0,-0.0002492666244506836
2831,23731605305,0.00024962425231933594,-1.0,-0.00024962425231933594
3530,57844052206,0.0002498626708984375,-1.0,-0.0002498626708984375
1510,88222033,0.00025010108947753906,-1.0,-0.00025010108947753906
511,5197067,0.00025022029876708984,-1.0,-0.00025022029876708984
1561,93738201,0.00025033950805664057,-1.0,-0.00025033950805664057
373,225821,0.0002504587173461914,-1.0,-0.0002504587173461914
665,9076004,0.00025093555450439453,-1.0,-0.00025093555450439453
664,9075801,0.0002520084381103516,-1.0,-0.0002520084381103516
1145,72810015,0.0002548694610595703,-1.0,-0.0002548694610595703
1814,182137640,0.00025582313537597656,-1.0,-0.00025582313537597656
1272,74568216,0.0002561807632446289,-1.0,-0.0002561807632446289
2607,904205159,0.00025641918182373047,-1.0,-0.00025641918182373047
323,225429,0.00025832653045654297,-1.0,-0.00025832653045654297
830,39022110,0.00026023387908935547,-1.0,-0.00026023387908935547
2875,37000002901,0.00026142597198486334,-1.0,-0.00026142597198486334
1749,173044602,0.00026178359985351557,-1.0,-0.00026178359985351557
3991,67386050155,0.00026226043701171875,-1.0,-0.00026226043701171875
1813,182125989,0.00026559829711914057,-1.0,-0.00026559829711914057
520,6003220,0.00026690959930419916,-1.0,-0.00026690959930419916
2971,50111030801,0.0002727508544921875,-1.0,-0.0002727508544921875
1771,173066200,0.0002734661102294922,-1.0,-0.0002734661102294922
691,9513601,0.00027358531951904297,-1.0,-0.00027358531951904297
1686,169008481,0.00027358531951904297,-1.0,-0.00027358531951904297
3249,51079092920,0.00027382373809814453,-1.0,-0.00027382373809814453
1872,186190601,0.0002740621566772461,-1.0,-0.0002740621566772461
1601,131247735,0.00027501583099365234,-1.0,-0.00027501583099365234
1405,78036815,0.00027680397033691406,-1.0,-0.00027680397033691406
1288,74630413,0.0002776384353637696,-1.0,-0.0002776384353637696
476,4014401,0.0002777576446533203,-1.0,-0.0002777576446533203
922,52073112,0.00027954578399658203,-1.0,-0.00027954578399658203
3452,55289061401,0.0002797842025756836,-1.0,-0.0002797842025756836
3637,59730640101,0.00028085708618164057,-1.0,-0.00028085708618164057
1988,338004501,0.00028145313262939453,-1.0,-0.00028145313262939453
2746,10019063101,0.0002827644348144531,-1.0,-0.0002827644348144531
2613,904264860,0.00028383731842041016,-1.0,-0.00028383731842041016
3163,51079056520,0.000286102294921875,-1.0,-0.000286102294921875
3013,50458030206,0.0002868175506591797,-1.0,-0.0002868175506591797
221,51365,0.0002875328063964844,-1.0,-0.0002875328063964844
3036,50474059140,0.00028812885284423834,-1.0,-0.00028812885284423834
1070,65074112,0.0002906322479248047,-1.0,-0.0002906322479248047
1036,56017475,0.00029158592224121094,-1.0,-0.00029158592224121094
2171,409405001,0.00029361248016357416,-1.0,-0.00029361248016357416
1087,69080760,0.00029397010803222656,-1.0,-0.00029397010803222656
1855,186045158,0.0002963542938232422,-1.0,-0.0002963542938232422
